Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi
400000000,2,1,2,68,45,Citayam
400000000,2,1,2,72,45,Citayam
3500000000,26,10,1,220,450,Beji
400000000,2,1,1,66,48,Citayam
650000000,2,1,1,60,40,Rangkapanjaya
471000000,3,2,1,72,36,Citayam
1200000000,3,3,2,66,77,Sawangan
900000000,2,2,2,60,40,Sawangan
895000000,2,1,2,84,52,Sawangan
3200000000,3,2,2,178,156,Cinere
3750000000,2,3,1,250,248,Cinere
2200000000,6,7,0,192,150,Margonda
4300000000,4,4,2,240,375,Cinere
1000000000,3,3,2,84,80,Sawangan
2390000000,4,3,1,250,144,Cinere
7200000000,5,4,2,555,800,Cibubur
1350000000,3,5,1,98,150,Tapos
2900000000,4,4,1,160,240,Cinere
1350000000,3,3,2,120,120,Sawangan
800000000,3,2,1,48,80,Cinangka
800000000,3,2,1,40,80,Sawangan
650000000,2,1,1,60,40,Krukut
5000000000,5,4,0,525,200,Beji
1570000000,3,3,1,66,125,Tanah Baru
1250000000,3,3,0,64,120,Tanah Baru
1700000000,4,4,2,78,130,Tanah Baru
971000000,3,2,1,78,80,Tapos
600000000,2,1,1,60,40,Citayam
1400000000,2,2,1,112,114,Cibubur
3400000000,4,5,2,200,200,Cinere
4650000000,4,3,2,300,250,Cinere
12000000000,4,3,2,600,300,Pangkalan Jati
2500000000,3,2,1,216,150,Cinere
2350000000,4,2,1,132,160,Cinere
5500000000,5,4,2,375,500,Cinere
1920000000,4,2,2,105,210,Cinere
550000000,2,1,1,81,45,Tapos
4750000000,4,4,1,300,400,Cinere
1850000000,4,3,1,173,170,Krukut
1300000000,2,2,1,112,95,Cinere
1950000000,4,3,2,105,115,Cinere
7000000000,4,4,2,745,400,Cinere
980000000,3,1,1,93,93,Pancoran Mas
1850000000,3,3,0,144,150,Sawangan
1200000000,2,1,0,184,130,Cilodong
850000000,3,1,0,109,60,Bojong Sari
267000000,2,1,0,34,20,Sawangan
1050000000,1,2,0,96,54,Pancoran Mas
180000000,2,2,1,72,50,Pancoran Mas
2750000000,6,3,2,225,240,Cinere
1500000000,2,1,1,205,51,Sawangan
1600000000,3,2,2,83,108,Beji
7900000000,4,3,2,310,350,Pangkalan Jati
3000000000,5,3,2,380,260,Cinere
800000000,2,1,1,140,60,Bojong Sari
1500000000,2,2,1,144,120,Tapos
350000000,2,1,1,53,36,Depok I
575000000,2,1,0,84,52,Sawangan
5500000000,4,2,2,525,250,Cinere
3700000000,4,3,1,294,307,Cinere
3400000000,5,6,0,180,250,Cibubur
2500000000,4,3,0,150,200,Harjamukti
980000000,2,2,1,85,70,Cinere
1200000000,2,2,0,144,68,Sawangan
175000000,2,2,1,70,51,Pasir Putih
3200000000,4,4,0,266,300,Harjamukti
1400000000,4,3,1,145,130,Limo
450000000,2,1,1,48,36,Cilodong
1600000000,3,2,2,84,110,Cinere
4300000000,4,4,1,175,275,Cibubur
1570000000,3,2,1,88,79,Sawangan
865000000,3,2,2,64,70,Tapos
3100000000,4,4,6,182,200,Cinere
2700000000,5,3,1,308,500,Cinere
12000000000,7,5,14,1060,550,Cimanggis
850000000,2,1,1,82,52,Cinere
10700000000,2,3,2,767,350,Cinere
98000000,4,2,2,100,73,Cilodong
1390000000,4,3,0,100,160,Cimanggis
900000000,3,2,0,53,70,Kukusan
4750000000,4,4,2,370,500,Cinere
1300000000,2,1,1,84,45,Cinere
1900000000,4,2,2,157,110,Cinere
1800000000,5,3,1,157,110,Cinere
9750000000,5,3,2,800,325,Cinere
2000000000,3,2,1,96,100,Cimanggis
1100000000,3,2,1,107,100,Cinere
1100000000,5,2,1,130,80,Beji
1000000000,4,3,2,77,101,Sawangan
1000000000,3,3,1,65,78,Bojong Sari
700000000,3,2,1,42,54,Kukusan
2500000000,3,2,3,456,250,Cinere
2500000000,4,3,0,200,220,Cinere
2850000000,7,5,2,280,450,Cimanggis
912000000,3,2,1,41,54,Kukusan
800000000,3,2,1,45,69,Kelapa Dua
1400000000,3,2,1,70,80,Kukusan
1000000000,3,3,1,65,78,Pasir Putih
1200000000,3,2,1,60,120,Tanah Baru
4300000000,4,3,1,350,300,Cinere
1530000000,3,3,2,107,120,Harjamukti
766000000,2,2,2,62,58,Tapos
2750000000,1,3,2,276,170,Cimanggis
395000000,2,1,1,72,36,Citayam
1250000000,3,3,2,100,113,Rangkapanjaya
7500000000,4,5,5,617,360,Harjamukti
3400000000,4,5,1,180,250,Harjamukti
13500000000,8,5,4,1125,1620,Limo
875000000,2,1,1,85,40,Limo
975000000,3,2,0,61,55,Limo
567000000,2,1,1,71,36,Cilangkap
1490000000,4,3,3,142,120,Cilodong
49000000,2,1,1,60,36,Citayam
750000000,3,2,1,45,72,Cimanggis
3500000000,4,4,0,265,473,Depok I
1500000000,3,2,1,120,150,Sukmajaya
6500000000,5,5,1,570,422,Cinere
2100000000,2,3,2,202,93,Cinere
750000000,2,1,1,75,51,Pancoran Mas
1200000000,3,2,2,58,97,Pancoran Mas
178000000,2,1,1,50,48,Citayam
799000000,3,2,2,56,72,Cinere
3700000000,4,3,1,280,240,Cinere
700000000,3,2,1,63,72,Sawangan
900000000,2,1,1,96,50,Sawangan
1060000000,5,2,1,144,200,Cisalak
2500000000,3,3,2,276,170,Tapos
3250000000,4,3,4,412,307,Cinere
1450000000,4,3,2,125,136,Cinere
3000000000,3,3,1,300,166,Cinere
735000000,3,2,1,46,70,Sukmajaya
1100000000,3,2,1,77,90,Sukmajaya
820000000,2,11,0,84,49,Tapos
2600000000,3,3,0,238,181,Cimanggis
1900000000,3,3,0,96,100,Cimanggis
785000000,2,2,1,85,85,Sukmajaya
1300000000,3,3,1,73,110,Tanah Baru
1800000000,5,2,1,148,120,Cinere
10000000000,6,4,4,788,400,Cinere
1400000000,2,2,1,144,100,Sawangan
1400000000,2,2,2,72,110,Depok II
3600000000,4,4,0,223,195,Cinere
684000000,3,2,1,50,50,Cinangka
684000000,3,2,1,50,50,Sawangan
1500000000,4,2,0,112,180,Bojong Sari
600000000,2,1,1,75,51,Cinere
2700000000,3,2,2,124,160,Sukmajaya
1200000000,3,2,2,65,94,Krukut
6000000000,4,3,2,550,550,Cinere
1350000000,2,1,1,108,45,Cimanggis
30000000000,8,4,7,2520,600,Depok II
775000000,2,1,1,84,36,Sukmajaya
255000000,2,1,0,50,45,Depok I
775000000,2,1,0,64,45,Depok I
1550000000,5,4,0,146,280,Cimanggis
850000000,2,1,1,81,60,Depok I
4099999999,4,4,1,155,202,Pangkalan Jati
1400000000,2,3,2,160,62,Sawangan
18000000000,6,5,26,5500,650,Bojong Sari
1280000000,3,3,2,104,110,Rangkapanjaya
1250000000,4,2,1,104,190,Beji
4300000000,4,4,3,175,275,Cimanggis
1460000000,4,4,2,100,150,Tapos
3500000000,4,4,3,267,104,Cinere
4500000000,3,3,2,200,300,Cinere
1500000000,3,2,1,108,108,Cinere
3790000000,5,5,2,128,197,Bojong Sari
12000000000,5,3,2,738,300,Pangkalan Jati
2690000000,4,3,2,105,250,Kelapa Dua
850000000,3,1,0,108,108,Kelapa Dua
1500000000,5,3,1,100,124,Kelapa Dua
6000000000,7,5,4,477,390,Kelapa Dua
3000000000,5,3,0,198,270,Kelapa Dua
1950000000,3,2,1,96,120,Tapos
990000000,3,2,1,60,75,Krukut
600000000,3,2,1,60,50,Krukut
2800000000,5,3,1,312,400,Cinere
1350000000,5,4,2,120,240,Depok II
5000000000,5,4,4,277,500,Cinere
5400000000,4,4,1,405,300,Cinere
1500000000,2,1,1,115,140,Cinere
5000000000,5,2,1,480,300,Cinere
1800000000,3,2,1,180,100,Cinere
1700000000,2,2,1,177,150,Limo
1950000000,3,3,1,100,154,Cinere
2500000000,4,3,5,432,132,Cinere
2650000000,4,4,1,135,200,Cinere
2500000000,3,3,1,230,180,Cinere
1550000000,3,3,1,120,160,Cinere
11500000000,5,5,2,1200,530,Cinere
1500000000,4,2,1,92,130,Cinere
1650000000,3,3,1,133,144,Cinere
1650000000,3,2,2,114,180,Cinere
3300000000,4,3,1,220,220,Cinere
11500000000,3,3,2,770,900,Cinere
1890000000,3,2,1,100,105,Cinere
1800000000,4,2,1,157,160,Cinere
2150000000,3,4,1,140,150,Cinere
3700000000,6,5,1,405,700,Cinere
7900000000,5,3,1,500,415,Cinere
4950000000,4,3,2,430,550,Cinere
2450000000,3,2,1,100,116,Cinere
3900000000,3,4,2,320,360,Cinere
1600000000,3,2,1,94,145,Pangkalan Jati
1870000000,3,3,1,100,120,Cinere
2500000000,3,2,1,200,135,Cinere
3750000000,4,3,3,425,300,Cinere
8300000000,6,4,2,919,600,Cinere
1750000000,4,3,2,105,115,Cinere
2500000000,3,2,1,180,136,Cinere
1080000000,3,2,1,78,70,Limo
3300000000,4,5,1,182,200,Cinere
2700000000,2,2,1,168,96,Cinere
14000000000,3,3,6,835,196,Pangkalan Jati
1900000000,3,2,1,105,115,Pangkalan Jati
5500000000,5,4,1,509,259,Cinere
4800000000,4,3,1,280,240,Cinere
2100000000,3,4,1,100,140,Cinere
1900000000,5,2,1,109,218,Cinere
1500000000,4,3,1,102,120,Cinere
1400000000,3,2,1,72,92,Cinere
3750000000,4,3,2,425,236,Cinere
6250000000,3,3,2,453,361,Cinere
1400000000,3,2,2,75,83,Cinere
650000000,2,1,1,64,45,Kukusan
4800000000,5,5,2,280,240,Cinere
8800000000,8,6,4,596,700,Limo
11000000000,4,3,2,530,350,Cinere
5000000000,4,3,4,402,450,Pangkalan Jati
996000000,3,2,2,72,100,Krukut
925000000,3,3,1,65,75,Beji
565000000,3,2,1,90,53,Cipayung
989000000,4,3,2,72,125,Krukut
927000000,3,3,1,55,75,Kukusan
885000000,4,2,1,63,75,Krukut
1300000000,4,3,2,73,120,Tanah Baru
996000000,3,2,1,72,102,Rangkapanjaya
900000000,2,2,2,112,80,Cimanggis
2900000000,4,2,1,150,150,Cinere
3700000000,4,4,1,294,307,Cinere
2900000000,3,3,2,160,170,Cinere
1650000000,3,2,1,105,115,Cinere
4500000000,3,3,2,300,300,Cinere
6800000000,4,3,1,300,250,Cinere
1900000000,4,2,2,100,56,Cinere
2750000000,4,3,1,169,200,Cinere
2800000000,3,3,1,152,195,Cinere
1600000000,3,2,1,78,110,Cinere
1680000000,4,2,1,112,112,Cinere
2600000000,4,3,1,301,275,Cinere
1800000000,3,3,1,98,123,Cinere
4500000000,5,4,2,600,500,Cinere
1500000000,3,2,1,92,110,Cinere
6000000000,4,4,2,300,400,Margonda
59000000,3,2,1,96,110,Cilodong
2600000000,3,3,2,120,115,Cinere
2500000000,3,2,1,137,72,Cinere
3300000000,4,5,1,260,300,Cinere
1350000000,2,3,1,67,123,Cinere
795000000,2,1,1,84,52,Sawangan
3950000000,4,3,1,245,300,Cinere
3300000000,4,4,1,234,159,Cinere
1770000000,3,4,1,100,135,Cinere
3900000000,4,3,2,320,360,Cinere
385000000,3,2,1,50,60,Rangkapanjaya
1800000000,5,3,1,146,148,Cimanggis
670000000,2,1,1,63,40,Tanah Baru
1200000000,1,3,1,75,100,Tanah Baru
765000000,2,1,1,72,45,Tanah Baru
16500000000,7,5,5,1234,430,Pangkalan Jati
11000000000,10,6,4,840,1200,Margonda
6900000000,4,3,3,320,250,Pangkalan Jati
5300000000,3,2,2,795,350,Cinere
5200000000,5,4,2,468,442,Cinere
5300000000,3,3,1,300,250,Cinere
1700000000,3,3,1,110,180,Tanah Baru
600000000,3,2,1,58,80,Pancoran Mas
7900000000,5,3,2,500,415,Cinere
1550000000,3,3,2,120,100,Krukut
1900000000,1,1,1,180,60,Cinere
165000000,2,1,1,50,36,Depok I
900000000,3,2,1,121,100,Krukut
800000000,3,2,1,90,70,Kelapa Dua
1800000000,4,3,2,120,120,Cinere
3700000000,3,1,1,280,240,Cinere
1380000000,4,3,1,85,125,Limo
1700000000,3,2,0,240,160,Cimanggis
1180000000,2,1,1,90,40,Tirtajaya
2500000000,3,1,0,240,180,Cinere
3500000000,5,4,1,190,210,Sukmajaya
1700000000,4,2,2,120,111,Depok I
11000000000,6,6,2,430,572,Sukmajaya
600000000,2,1,2,91,47,Sawangan
1600000000,3,2,1,98,150,Sukatani
725000000,3,2,1,63,82,Cipayung
2000000000,2,2,0,135,100,Cibubur
1750000000,2,2,1,149,130,Cinere
195000000,2,1,1,60,36,Depok I
350000000,2,1,0,66,41,Cipayung
795000000,2,1,1,85,60,Sawangan
1450000000,4,4,2,100,150,Cimanggis
975000000,3,2,1,117,167,Depok I
585000000,2,1,1,62,42,Cilodong
6500000000,4,3,5,989,300,Cinere
5500000000,5,4,0,400,300,Cinere
3500000000,4,4,2,144,147,Cimanggis
750000000,2,1,1,80,60,Pancoran Mas
850000000,3,2,0,70,120,Cibubur
16700000000,4,2,2,880,200,Pancoran Mas
950000000,3,2,2,72,90,Limo
2900000000,5,4,2,179,251,Pancoran Mas
950000000,4,2,0,72,144,Depok I
1300000000,2,2,0,105,91,Depok I
5000000000,5,4,1,190,350,Sukmajaya
850000000,2,1,1,100,38,Sawangan
775000000,2,1,0,70,52,Cilodong
7500000000,5,4,2,534,368,Pancoran Mas
750000000,2,1,1,70,42,Cilodong
1500000000,3,2,1,78,130,Cilodong
2350000000,4,3,2,230,180,Cimanggis
2200000000,8,4,6,341,200,Sukmajaya
1500000000,4,3,1,110,101,Cimanggis
1700000000,4,3,0,200,300,Cimanggis
6600000000,4,5,0,1457,208,Bojong Sari
2380000000,3,2,2,134,130,Cinere
3400000000,20,20,2,283,120,Beji
1420000000,3,3,3,104,105,Cilodong
3600000000,4,4,2,300,300,Cinere
1400000000,5,2,1,90,200,Cinere
2750000000,4,2,0,225,240,Cinere
3500000000,3,2,1,200,300,Cinere
2650000000,6,5,1,234,159,Cinere
2500000000,4,3,2,163,280,Cinere
1470000000,3,2,1,120,100,Cinere
2770000000,4,2,1,169,200,Cinere
1600000000,3,2,0,170,150,Cinere
9500000000,4,4,0,460,512,Cinere
5500000000,4,3,1,492,300,Cinere
895000000,3,2,1,90,60,Tapos
3000000000,7,7,4,262,350,Grand Depok City
1100000000,3,1,1,80,80,Depok I
1400000000,2,2,0,80,58,Cimanggis
770000000,3,1,1,81,81,Cilodong
3500000000,10,10,0,658,1000,Tapos
1700000000,2,2,0,155,100,Cimanggis
8000000000,4,3,0,348,270,Cinere
4300000000,6,4,1,108,228,Cinere
600000000,2,2,2,76,36,Cimanggis
900000000,2,1,1,90,50,Pancoran Mas
2550000000,4,4,2,232,260,Sukmajaya
795000000,2,1,0,120,50,Sawangan
5610000000,6,5,4,1720,1680,Sukmajaya
2000000000,4,2,2,200,225,Harjamukti
8000000000,3,3,1,500,400,Cibubur
730000000,3,2,2,66,72,Sawangan
1300000000,4,3,1,102,100,Depok I
620000000,2,2,1,75,45,Cilodong
1900000000,3,3,2,109,137,Tanah Baru
4500000000,4,4,2,398,300,Gandul
4300000000,4,3,1,108,200,Pangkalan Jati
2500000000,3,3,0,128,275,Sawangan
900000000,4,3,2,70,130,Pancoran Mas
7600000000,5,5,4,585,686,Cimanggis
889000000,3,3,1,60,100,Sawangan
1400000000,3,2,2,90,122,Tanah Baru
6000000000,5,4,1,704,325,Sawangan
384000000,3,2,1,50,48,Citayam
840000000,2,2,1,70,58,Sawangan
959000000,2,1,2,90,45,Cimanggis
2500000000,3,3,1,150,149,Cimanggis
1200000000,3,3,2,70,80,Margonda
2500000000,5,3,2,160,250,Sukmajaya
60000000,2,1,1,77,41,Cipayung
225000000,2,1,1,72,45,Sawangan
1350000000,4,4,1,58,140,Beji
1450000000,2,2,1,115,56,Beji
4500000000,5,4,2,600,400,Cinere
1400000000,3,2,2,62,83,Cinere
2300000000,6,6,2,142,300,Cimanggis
2500000000,3,3,1,240,220,Sawangan
255000000000,4,3,1,510,350,Cinere
7000000000,4,4,1,400,328,Cimanggis
1090000000,3,2,1,60,75,Cinere
89000000,2,1,1,70,50,Cilodong
2900000000,3,2,3,187,200,Cinere
3600000000,4,3,2,221,200,Margonda
8000000000,6,5,15,1502,1275,Cimanggis
25000000000,8,7,20,2306,1191,Cimanggis
2200000000,4,2,1,120,140,Pangkalan Jati
1200000000,3,2,2,165,100,Sukmajaya
1240000000,3,3,2,70,80,Sukmajaya
750000000,3,2,1,51,72,Cimanggis
925000000,3,2,2,88,70,Sukmajaya
899000000,3,2,1,86,70,Sukmajaya
5500000000,5,3,5,444,90,Bojong Sari
460000000,2,1,1,60,35,Sawangan
650000000,3,2,1,90,45,Cinangka
1300000000,3,2,2,200,160,Cilodong
599000000,3,2,1,51,60,Cilodong
450000000,3,2,1,50,68,Pancoran Mas
941000000,3,2,1,45,69,Tugu
966000000,3,3,1,66,70,Kelapa Dua
1460000000,4,3,2,66,90,Cinere
755000000,3,2,1,50,70,Cinangka
450000000,3,1,1,99,80,Sawangan
753000000,3,2,1,61,70,Tapos
814000000,3,2,1,54,55,Cilodong
1050000000,3,2,1,67,105,Beji
700000000,2,1,1,70,36,Cimanggis
1500000000,2,2,1,144,125,Cimanggis
18500000000,7,5,0,2850,1000,Cinere
4000000000,3,2,3,800,174,Bojong Sari
758000000,3,2,1,46,60,Kelapa Dua
3300000000,5,3,1,240,260,Cinere
1500000000,4,2,1,144,130,Cinere
3400000000,5,5,3,182,200,Cinere
550000000,2,1,2,135,45,Sawangan
6500000000,3,2,1,492,267,Cinere
1000000000,3,3,1,55,100,Tanah Baru
1350000000,4,3,2,72,120,Tanah Baru
1770000000,3,2,1,100,135,Cinere
2000000000,4,3,2,180,150,Cimanggis
405000000,3,1,1,65,36,Cipayung
871000000,3,2,1,45,61,Cimanggis
860000000,3,2,1,72,90,Tapos
850000000,2,1,1,90,60,Cibubur
2200000000,4,2,2,278,193,Cimanggis
2250000000,4,3,1,128,117,Cimanggis
3500000000,4,5,2,559,400,Cibubur
680000000,2,2,1,90,60,Tapos
890000000,3,2,1,55,70,Cibubur
1270000000,2,1,1,72,81,Margonda
900000000,2,2,1,117,65,Cibubur
250000000,2,1,0,50,42,Sukmajaya
590000000,2,1,1,72,52,Depok I
1780000000,2,2,1,126,110,Tanah Baru
8500000000,4,4,1,547,445,Cinere
1690000000,3,3,2,85,130,Tanah Baru
5700000000,4,3,2,193,248,Cinere
1300000000,3,3,2,105,85,Pancoran Mas
3200000000,4,3,2,143,140,Pancoran Mas
785000000,4,2,1,60,72,Cibubur
2900000000,4,3,1,135,170,Pangkalan Jati
1950000000,3,2,1,236,183,Cilodong
2000000000,3,2,1,185,215,Cimanggis
2000000000,3,2,1,200,110,Beji
1450000000,3,3,1,102,132,Cilodong
2900000000,3,3,1,230,242,Cinere
1350000000,4,3,1,78,91,Beji
585000000,2,1,1,100,55,Cilodong
12000000000,4,4,2,1629,1370,Cinere
1500000000,4,3,2,200,180,Cimanggis
2200000000,5,3,1,390,200,Cimanggis
1100000000,3,2,1,90,95,Cilodong
2800000000,7,3,2,306,500,Cinere
1350000000,3,2,1,72,80,Kukusan
1700000000,4,3,1,170,160,Cinere
1600000000,4,3,2,96,120,Pangkalan Jati
880000000,3,2,1,58,80,Cisalak
690000000,2,1,0,72,54,Depok II
995000000000,2,2,0,43,63,Cinere
4000000000,4,3,2,350,350,Cinere
2970000000,4,3,1,220,240,Cinere
1500000000,5,4,2,105,104,Cimanggis
1500000000,3,3,1,165,140,Sukmajaya
5500000000,4,4,2,240,450,Margonda
21000000000,7,6,6,1083,300,Kelapa Dua
1890000000,4,3,1,100,110,Cinere
1500000000,4,2,2,108,120,Tapos
950000000,3,2,2,51,72,Harjamukti
950000000,3,2,2,75,90,Cilodong
649000000,2,1,1,72,45,Cilodong
675000000,2,1,1,85,60,Cilodong
1390000000,3,2,2,75,110,Cilodong
5000000000,4,4,10,1413,800,Tapos
900000000,3,2,2,60,80,Harjamukti
3950000000,4,3,2,457,240,Kukusan
675000000,3,2,1,48,96,Harjamukti
10000000000,1,2,1,2000,200,Cinangka
7000000000,21,21,1,282,329,Margonda
8800000000,8,6,4,596,700,Cinere
1450000000,3,2,1,132,132,Depok I
850000000,3,2,2,127,95,Sawangan
3850000000,4,3,2,275,300,Cinere
3380000000,4,4,2,200,210,Cinere
1700000000,3,2,2,106,110,Cinere
1600000000,2,1,2,143,145,Cinangka
2300000000,2,2,1,175,75,Cinere
1600000000,3,3,2,84,110,Limo
825000000,2,1,1,118,36,Sawangan
935000000,2,1,1,84,60,Cinere
2400000000,4,3,2,200,150,Cinere
6000000000,7,3,7,1085,300,Sawangan
4250000000,4,3,1,280,240,Cinere
2000000000,3,2,1,170,120,Cinere
2500000000,5,2,2,170,225,Cinere
1200000000,4,2,2,233,208,Cinangka
1950000000,4,4,2,124,200,Cinere
2980000000,4,3,2,225,240,Cinere
6000000000,5,4,1,260,414,Cibubur
1300000000,4,3,1,114,134,Harjamukti
2800000000,3,2,1,200,150,Cibubur
900000000,3,2,1,70,70,Cibubur
880000000,3,2,1,58,72,Kelapa Dua
900000000,3,2,2,64,70,Kelapa Dua
1650000000,3,2,1,133,144,Cinere
900000000,3,2,2,64,75,Limo
205000000000,3,3,0,124,160,Cinere
3700000000,5,3,1,405,700,Cinere
800000000,3,2,1,53,71,Cimanggis
1500000000,3,2,0,120,160,Cinere
2600000000,5,3,1,129,194,Harjamukti
1230000000,3,2,1,67,70,Kelapa Dua
2700000000,3,2,2,124,160,Cimanggis
1300000000,4,2,2,108,120,Cimanggis
615000000,2,1,1,81,45,Sawangan
800000000,2,2,1,84,160,Depok I
2300000000,3,3,1,128,180,Cibubur
2900000000,4,2,2,130,170,Cimanggis
8000000000,3,3,2,370,205,Sawangan
1650000000,2,3,1,98,150,Cibubur
2450000000,10,10,1,68,195,Kukusan
1970000000,3,2,1,105,115,Cinere
197000000000,2,2,1,120,138,Cinere
725000000,4,3,0,90,180,Sawangan
1950000000,2,2,0,152,120,Sawangan
3000000000,4,3,1,180,300,Cibubur
14000000000,5,4,2,593,300,Cinere
14000000000,5,4,14,1060,630,Cibubur
2900000000,8,4,3,800,350,Sawangan
3500000000,5,3,1,200,280,Cinere
1950000000,4,3,1,110,150,Cinere
680000000,2,1,2,101,45,Cinangka
900000000,3,2,2,80,60,Cinangka
600000000,2,1,2,60,40,Cinangka
1500000000,3,3,3,238,160,Mekarsari
1350000000,4,3,1,97,60,Limo
1200000000,3,3,1,400,200,Depok I
1100000000,3,2,1,72,100,Tanah Baru
625000000,3,3,1,112,140,Cilodong
5900000000,5,4,4,465,209,Cinere
1300000000,4,4,2,60,135,Tanah Baru
3100000000,3,2,2,400,296,Cinere
1900000000,4,2,2,114,100,Cinere
2000000000,5,3,0,150,200,Tapos
5500000000,4,3,0,720,462,Cinere
3500000000,5,3,2,320,248,Cinere
1770000000,3,2,1,100,100,Cinere
7500000000,4,5,2,428,492,Cinere
3500000000,3,2,1,318,237,Cinere
1100000000,3,3,2,200,120,Sukmajaya
650000000,2,1,1,75,40,Cibubur
4000000000,4,5,1,260,400,Cinere
1970000000,2,2,0,202,93,Cinere
1200000000,3,2,1,108,90,Cinere
750000000,2,1,1,72,47,Pancoran Mas
650000000,2,3,1,48,90,Cimanggis
686000000,2,2,1,62,47,Cibubur
1700000000,2,2,1,177,150,Cinere
750000000,3,2,1,80,80,Cinangka
900000000,3,2,0,120,70,Gandul
895000000,3,2,1,70,75,Cilodong
875000000,2,1,1,81,60,Sawangan
1650000000,4,3,1,98,120,Cibubur
350000000,2,1,1,48,30,Sukmajaya
2100000000,2,1,3,225,48,Cinere
600000000,2,1,1,79,52,Cilodong
2350000000,4,3,2,242,100,Cinere
1100000000,2,2,1,105,88,Cipayung
1850000000,3,2,2,105,115,Cinere
1850000000,4,4,0,103,108,Cinere
4600000000,5,4,2,600,400,Cinere
3900000000,4,4,1,118,250,Pangkalan Jati
30000000000,11,10,0,1428,1200,Cinere
4600000000,13,14,0,300,750,Depok I
875000000,2,1,0,78,60,Depok I
3500000000,4,3,0,320,200,Cinere
2750000000,3,2,1,83,150,Cinere
2100000000,3,2,1,90,130,Cibubur
2500000000,5,4,1,200,180,Pancoran Mas
1850000000,3,2,0,105,200,Cinere
4500000000,2,2,0,790,118,Cinere
3600000000,6,3,1,660,450,Cinere
1240000000,3,3,1,73,90,Beji
1900000000,5,4,2,200,235,Grand Depok City
2350000000,4,4,0,120,112,Sawangan
1680000000,4,2,0,112,112,Cinere
2300000000,3,3,1,156,220,Cinere
1800000000,3,1,0,112,106,Cinere
2400000000,3,3,1,128,177,Cimanggis
2000000000,3,3,2,100,150,Cinere
1450000000,2,3,1,120,200,Cinere
2700000000,3,3,1,261,193,Tapos
1900000000,3,1,1,105,115,Pangkalan Jati
2300000000,3,3,2,230,180,Cinere
2600000000,3,2,1,240,180,Cinere
3200000000,7,5,0,380,350,Cinere
2800000000,3,2,1,260,200,Cinere
2200000000,3,2,1,240,200,Cinere
762000000,3,2,1,52,60,Rangkapanjaya
600000000,3,2,1,55,100,Cimanggis
900000000,3,2,1,60,70,Kelapa Dua
700000000,3,2,1,50,72,Harjamukti
700000000,3,2,1,50,72,Cimanggis
800000000,3,1,1,77,56,Limo
700000000,2,1,1,70,55,Cimanggis
800000000,3,2,2,60,80,Sukmajaya
1300000000,3,3,1,64,83,Cinere
900000000,3,2,2,70,78,Sukmajaya
900000000,3,2,2,50,80,Harjamukti
600000000,2,1,1,60,45,Cimanggis
900000000,3,2,2,60,100,Sukmajaya
600000000,2,1,1,70,45,Cimanggis
1350000000,4,4,2,60,140,Krukut
1350000000,4,4,2,60,140,Tanah Baru
3220000000,5,4,3,1006,700,Harjamukti
895000000,2,1,1,90,45,Cimanggis
600000000,2,1,1,64,45,Cimanggis
1200000000,2,2,1,108,90,Cinere
650000000,2,1,1,135,36,Tapos
2300000000,4,3,2,240,200,Cinere
2800000000,4,3,1,216,230,Cinere
3500000000,3,2,2,200,300,Cinere
4500000000,5,4,1,234,180,Cinere
992000000,2,1,2,97,45,Bojong Sari
750000000,1,2,1,100,140,Cipayung
1850000000,4,2,1,140,120,Cinere
1490000000,3,3,1,87,107,Kelapa Dua
870000000,3,2,1,60,70,Beji
4400000000,5,3,0,108,228,Pangkalan Jati
7800000000,5,6,3,539,650,Cinere
1700000000,3,3,1,105,150,Limo
1700000000,2,2,1,110,80,Cinere
1050000000,2,1,1,84,50,Bojong Sari
1500000000,2,2,1,197,54,Limo
2900000000,5,4,1,885,200,Sawangan
3000000000,5,3,2,270,300,Cinere
1950000000,3,2,1,96,120,Cimanggis
965000000,2,1,1,60,41,Sawangan
6900000000,8,4,5,380,500,Cinere
4200000000,24,24,1,460,500,Beji
1790000000,3,1,2,180,140,Pancoran Mas
4950000000,4,3,4,430,550,Cinere
1050000000,2,3,1,72,90,Cinere
1990000000,3,2,2,105,115,Cinere
2500000000,4,4,1,150,216,Cinere
1950000000,2,2,1,170,100,Limo
9000000000,5,4,6,1040,760,Cinere
1500000000,3,2,1,120,100,Cinere
3000000000,3,2,2,178,156,Pangkalan Jati
1550000000,3,2,1,135,120,Limo
2200000000,5,4,1,144,250,Sukmajaya
595000000,2,1,1,78,43,Pancoran Mas
1300000000,3,3,2,140,115,Cinere
1700000000,3,2,2,211,187,Cilodong
800000000,3,2,0,80,65,Depok I
700000000,2,1,0,84,50,Depok I
1100000000,3,3,2,70,90,Cilodong
1100000000,3,2,2,94,100,Tanah Baru
635000000,2,1,1,50,36,Depok I
6500000000,4,3,3,500,300,Cimanggis
1700000000,2,1,1,108,42,Cimanggis
2750000000,3,2,1,244,125,Cinere
3800000000,5,3,2,405,700,Cinere
890000000,2,1,1,90,45,Cimanggis
3400000000,3,3,2,120,260,Pangkalan Jati
700000000,3,1,1,72,84,Limo
2800000000,4,3,1,183,223,Cinere
2990000000,4,3,1,150,230,Cinere
2600000000,3,3,1,230,242,Cinere
400000000,2,1,0,70,50,Citayam
